,Collage,Private,Room.Board,Grad.Rate,Outstate_Tier,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Private_Encoded_scaled
504,Saint Vincent College,Yes,3936,88,Medium,-0.8065293710478005,-0.33923404372499044,-0.3768961089318736,0.22723878076167187,-0.22919460395165178,-0.5948985251698026,-1.1477182127095475,-0.4084259016153425,0.7487430981377603,0.036202635461802926,0.7011280460678576,0.6125530498969481
505,Saint Xavier University,Yes,4624,55,Medium,-0.6927571105204785,-0.6744109272506594,0.5021112662631992,0.22963581213625425,0.4496014388117548,-0.8468087346405585,1.6789026453905742,-0.043655143285562414,-0.3835201634208818,0.1593046533408341,0.5256548549648711,0.6125530498969481
506,Salem-Teikyo University,Yes,3952,98,Medium,-1.1688407472575972,-0.053119072030679226,-1.1507160945452135,0.16074368834830793,-1.0385747644227592,-1.337264617201809,-2.32584996579349,-0.22412911897517035,-1.1512760702749985,0.15732135635100045,0.26085686514922973,0.6125530498969481
507,Salem College,Yes,6300,60,Medium,-1.5612445059649587,0.25645415555414425,-0.27448654623298946,0.13628215652723613,-0.22919460395165178,1.0664517666812061,-0.9283307329438812,-0.7065095991630397,1.3766836801623437,0.3326309800566025,0.6858990294823579,0.6125530498969481
508,Salisbury State University,No,4690,56,Low,0.8714476908710386,-0.26378841421379556,0.7419671210529587,-1.4912463226655417,0.4496014388117548,0.3855304303319012,-0.49125343790260845,0.9720449849419154,-0.10280094841912382,-1.492178329737277,-1.386027460391916,-1.6325116659989423
509,Samford University,Yes,3700,61,Low,0.03900118363451292,0.5776799288914051,0.11182218825857164,-0.4570212155969452,0.25044882578504,0.6571749645449193,-0.49125343790260845,0.20805976907672355,-0.1911203270674524,0.3157571241291141,0.5675115553117477,0.6125530498969481
510,San Diego State University,No,5110,41,Low,1.5529814262512445,-0.26378841421379556,2.0334626565953946,-0.4147381473745049,0.5242920894959361,1.4597682930680178,0.9692990979140862,1.3339046278680986,-1.515783424979524,-0.15864088609366947,-0.0018914340999885851,-1.6325116659989423
511,Santa Clara University,Yes,5928,100,High,0.8295126659532788,0.8591123720558881,-0.5819923517098768,0.8350089190229067,0.6339700077405098,0.12257708758584071,0.8746535950171559,0.0072451478867492135,-0.019012808716357025,0.6265873133132587,-0.3772699807534504,0.6125530498969481
512,Sarah Lawrence College,Yes,6694,83,High,-0.14631823813228229,1.51453184767177,-0.6943092873174947,1.8838544256866505,0.4496014388117548,-1.0977621252034493,0.9692990979140862,-2.27576159518376,-0.10280094841912382,1.2718852721739926,-1.2951973889443846,0.6125530498969481
513,Savannah Coll. of Art and Design,Yes,5000,55,Low,-0.35541959601246065,-0.26378841421379556,-0.2972019675334943,-0.4315349946892221,3.1807271541080584,0.5922469197789696,1.467641878959388,0.5495374102901845,0.47121122188858366,-0.5609570954521642,-0.8608234292812997,0.6125530498969481
514,Schreiner College,Yes,5900,52,Low,-0.988341651424967,-0.33923404372499044,-0.7272538841097251,-0.25605278437406614,-0.22919460395165178,0.4397081364883687,-1.5240531582747878,-0.5425747226939661,0.2788113855351543,0.03955301857296371,-0.27029545708802344,0.6125530498969481
515,Scripps College,Yes,7350,73,High,-0.6085738034593221,1.6144757210802636,-2.0284891165270906,1.532546716459938,0.4496014388117548,-0.8317407990918481,1.6789026453905742,-1.5841549225823557,1.1929497028195202,1.668402799641254,-0.05269343181828984,0.6125530498969481
516,Seattle Pacific University,Yes,4875,66,Medium,-0.2932919109065556,0.9459121453121654,0.48122603342270387,0.64137571653106,0.4496014388117548,0.07669669114387123,0.257675656251106,0.7159264724323379,0.060686441260878146,0.5168779279036028,0.7612159354019669,0.6125530498969481
517,Seattle University,Yes,4375,89,Medium,0.25258534964907114,0.25645415555414425,0.018169096851538682,0.6750238258559331,-0.22919460395165178,0.4565508868862356,0.257675656251106,-0.43508339754859443,-0.28448920152158647,0.4726613226772553,-0.12785129095070955,0.6125530498969481
518,Seton Hall University,Yes,6484,64,Medium,0.9429135634690597,-0.5849046607537622,1.027976391097495,0.49390607097334976,0.7526774067369609,-0.3812772017711419,0.17590711389826055,0.1332649014169348,-0.3835201634208818,0.45041849576356313,0.21860517528585827,0.6125530498969481
519,Seton Hill College,Yes,4180,71,Medium,-0.5199370532617776,0.012544204192919675,-0.29145025136329755,0.3196686173908396,-1.5119094043589478,1.0664517666812061,-0.7494672137091747,-0.7065095991630397,1.0294623131395182,0.44687689853519463,0.6895001929484448,0.6125530498969481
520,Shippensburg University of Penn.,No,3504,72,Low,1.1499160787312142,-0.7684736752694479,-0.07314506384833169,-0.5714816336528201,-0.6142542984789046,0.7203062079932,0.09569733284866458,1.1770700285932783,-0.601645107695158,-0.6280984021064119,-1.2447396109936282,-1.6325116659989423
521,Shorter College,Yes,3600,58,Low,-1.067692366861453,-0.053119072030679226,-0.66301954892351,-0.764839858641482,-0.22919460395165178,1.0664517666812061,-1.094880026424442,-0.17218743851993387,-0.10280094841912382,-0.3662788831444656,0.5247722737567625,0.6125530498969481
522,Siena College,Yes,5100,100,Medium,0.5583228139676691,0.012544204192919675,0.39132818505422146,0.21523180244088352,0.2897201272175074,-0.20530535546750572,0.017034841871698108,0.05786129345554121,1.231387019584252,-0.07237775097560202,-0.6424456417672791,0.6125530498969481
523,Siena Heights College,Yes,3880,47,Low,-1.222641827890808,-1.204141438433242,-0.10067963175366555,-0.17932884992884415,-0.41730816701513435,-0.20530535546750572,-1.7894061555299154,-1.9036274414904166,-0.1911203270674524,0.2893218839078772,1.0617669129675793,0.6125530498969481
524,Simmons College,Yes,6950,79,High,-0.4526277643426094,-0.053119072030679226,-0.45279577970094925,1.337793081900055,-0.22919460395165178,-0.00765221982654528,-0.06009188335680806,-1.369500489443994,0.8477740600370556,1.1778949762803643,0.22266159842964445,0.6125530498969481
525,Simpson College,Yes,4980,70,Medium,-0.44012742581521114,0.198039873680471,0.37597020017488325,0.32201070401890075,0.12366360001576766,0.312205196159577,-0.6232192944825511,0.47736869024981177,0.9858994490492295,-0.345313694894047,0.7573674852694278,0.6125530498969481
526,Sioux Falls College,Yes,3064,48,Low,-1.2843567012088428,-0.8676768730139962,-0.1361548982836025,-0.24654493376421016,-0.22919460395165178,0.7203062079932,-0.6232192944825511,0.23285911133526935,-1.515783424979524,-0.17545112803174998,1.145534215031597,0.6125530498969481
527,Skidmore College,Yes,5970,81,High,0.8872701202015016,0.0762022459001068,-0.15460623362821707,1.7859617765642193,-0.22919460395165178,-1.0977621252034493,0.8746535950171559,-0.3026284436876267,0.643318740239679,1.2794433361044342,-0.7582833114086404,0.6125530498969481
528,Smith College,Yes,6390,90,High,0.5473382474836741,1.3022664532279355,-0.7502317576043802,1.8043651881790748,-0.22919460395165178,-0.28178741469544866,1.3645882269351624,-0.9589736432806002,1.3056502891957145,1.9048062344810583,-1.364560060595839,0.6125530498969481
529,South Dakota State University,No,2190,67,Low,0.5102892429329768,-0.8676768730139962,0.7923652481466139,-2.0597754697246593,-0.22919460395165178,1.0340854665598669,-1.094880026424442,0.2822630870249353,0.643318740239679,-1.5197951194653692,1.1931856919173836,-1.6325116659989423
530,Southeast Missouri State University,No,3540,45,Low,0.3218958086899078,-0.4176946998854469,0.8792484284109218,-1.673087814546214,-3.409405941609676,1.221831296486604,-0.42309620655881086,0.7864078276084672,-1.3233835886260938,-1.0184353103808195,0.49580671899470047,-1.6325116659989423
531,Southeastern Oklahoma State Univ.,No,2619,53,Low,-0.6521082746315605,-0.26378841421379556,0.42838907252117336,-2.0948015855682014,-0.6142542984789046,-0.33694699174414966,-1.392393977623881,1.3561294433902293,-1.1512760702749985,-2.0007340874947257,0.7402121318280355,-1.6325116659989423
532,Southern California College,Yes,4124,43,Low,-1.4156622262596021,-0.4176946998854469,-0.5864818062904429,-0.10545044905563562,0.6339700077405098,0.8627345908343745,-1.094880026424442,1.131844917204875,-0.8534518760234878,-0.06265763990764034,0.9263988238715478,0.6125530498969481
533,Southern Illinois University at Edwardsville,No,3598,43,Low,0.4198967026602322,-0.8676768730139962,1.4113477472292015,-1.359944366631169,-3.080803144082605,1.2870398345555532,-0.06009188335680806,0.644953727665646,-1.3233835886260938,-0.31263605499626973,0.7975385132705489,-1.6325116659989423
534,Southern Methodist University,Yes,5078,72,Medium,0.8888965242235686,0.9029060992795954,0.08748542507226645,0.6636224056253337,0.2962306033273429,0.8439328178309365,0.5124477851823425,-0.0948453587869114,-0.1911203270674524,0.9709396056341941,0.38347150923109086,0.6125530498969481
535,Southwest Baptist University,Yes,2500,71,Low,-0.36943731408088215,-0.9727316677869279,0.699746034574506,-0.8090303493988387,-1.0385747644227592,-0.3812772017711419,-1.6057345224000523,0.5014836937996885,-0.601645107695158,-1.7825270369808244,1.7214721572963374,0.6125530498969481
536,Southwest Missouri State University,No,2590,56,Low,1.1928021925298726,-0.6744109272506594,1.629847271018685,-1.6481967678441631,-0.22919460395165178,0.25177778829483577,-0.49125343790260845,1.4225407001032173,-0.8534518760234878,-1.8488679067242233,0.7608343539821754,-1.6325116659989423
537,Southwest State University,No,2750,51,Low,-0.4109984258968231,-0.8676768730139962,0.31113086035934434,-1.8424294119400955,0.4496014388117548,0.8415717373961827,-0.49125343790260845,0.644953727665646,0.7487430981377603,-0.6853714445615744,1.01330591645645,-1.6325116659989423
538,Southwestern Adventist College,Yes,3736,36,Low,-1.6062155054081566,-1.0845174670653988,-0.11597494630920381,-0.6640800050053585,-0.7787983207406189,0.6584548487864347,-0.3534735225728778,-0.22412911897517035,-0.7227012651918747,-1.3723144124588444,1.6578993154752482,0.6125530498969481
539,Southwestern College,Yes,3532,52,Low,-2.0454791616544914,0.25645415555414425,-0.5021953986806043,-0.7679775314726308,0.12366360001576766,0.4565508868862356,-1.5240531582747878,-0.5425747226939661,-0.7227012651918747,-0.19730266804355306,-0.13079571285238953,0.6125530498969481
540,Southwestern University,Yes,4675,67,Medium,-0.24513558406604194,1.0296888476949617,-1.1741414143251223,0.4601038015829844,0.4496014388117548,-0.28178741469544866,0.6005650532112241,-0.678954128340758,0.9411429344911897,1.0145124645762547,-0.09393108454640224,0.6125530498969481
541,Spalding University,Yes,2800,89,Low,-1.7397611609860313,-1.204141438433242,-0.15460623362821707,-0.4101964618018937,0.4496014388117548,-0.5948985251698026,-1.5240531582747878,-0.8738990280930911,1.1535860970634626,-0.5669252096684453,-0.24951057817445907,0.6125530498969481
542,Spelman College,Yes,5565,65,Low,0.7597929291157762,1.1501937769220463,-0.6837042616691057,-0.8313414029239495,0.8108421980583806,1.4597682930680178,-0.13569442115241218,-0.35536252385287187,-0.10280094841912382,0.42856772559231066,-2.8146119066263044,0.6125530498969481
543,Spring Arbor College,Yes,3550,49,Low,-1.4514722387675154,-0.6744109272506594,0.029011606226874778,-0.3538989000342422,-1.1748916400000111,-1.1992509494542087,-1.8227310098814986,0.38030884250552316,-1.1512760702749985,0.6403740388419402,1.5386147896926674,0.6125530498969481
544,St. Bonaventure University,Yes,4927,78,Medium,-0.07438448187888975,-0.8676768730139962,-0.5687111330584816,0.1316171417626675,-0.22919460395165178,-0.28178741469544866,0.7816568116943878,0.9259436201670278,0.7990089285165864,0.3898173416348743,0.917440083975485,0.6125530498969481
545,St. John's College,Yes,5450,64,High,-1.5996636524351806,0.4228593760746721,-2.262422978186851,1.3359470725190885,-2.3464134104331125,-0.8317407990918481,-0.6870519494859656,-1.9036274414904166,0.47121122188858366,1.3774463989268577,0.7737841282915572,0.6125530498969481
546,St. John Fisher College,Yes,5600,66,Medium,-0.15460783956832533,-0.33923404372499044,0.45477488433068824,0.15952422946725264,-1.0385747644227592,-0.8317407990918481,-0.06009188335680806,0.15826329539749745,0.643318740239679,-0.16616846827362244,0.20985125177266403,0.6125530498969481
547,St. Lawrence University,Yes,5730,85,High,0.49277346425816004,0.4228593760746721,-1.1507160945452135,1.7876377464578233,0.7526774067369609,-0.7700634020695866,1.0656043502924986,-0.624126161709994,1.0718935453228027,1.297884712213286,-0.5838458128602707,0.6125530498969481
548,St. Martin's College,Yes,4270,40,Medium,-2.1644589572563926,-1.9916231295773121,0.3442634149234435,0.391646416852855,-2.048308048513365,-1.7565250579131289,-0.3534735225728778,0.15826329539749745,-1.3233835886260938,0.23023227463143647,0.7955054245933539,0.6125530498969481
549,St. Mary's College of California,Yes,6354,78,High,0.4559241753728701,0.6753287453312369,-0.19060927051232368,0.78255781352901,0.6339700077405098,0.5710728149223143,0.6005650532112241,0.5495374102901845,-0.1911203270674524,0.3377089849159231,-0.9345881852129093,0.6125530498969481
550,St. Mary's College of Maryland,No,4730,63,Low,-0.1742575441030164,0.9459121453121654,-0.29431990922458523,-0.8959060608122663,0.896665796555262,0.07669669114387123,0.6005650532112241,-0.5968513856813776,0.2788113855351543,0.5143920055323727,-1.552766408586097,-1.6325116659989423
551,St. Mary's University of San Antonio,Yes,3858,72,Low,-0.2459044384084989,0.5272445442404737,0.13689545481892343,-0.3321760404521981,1.0360807080301793,0.7647048434501773,0.09569733284866458,0.573477137701554,-1.515783424979524,-0.2565641567142956,0.501108859876381,0.6125530498969481
552,St. Norbert College,Yes,4450,88,Medium,-0.1785254947754044,0.36877700770497224,-0.7502317576043802,0.5252053208062948,-0.8209747620312198,-0.1865912067306211,-0.2823735232374524,0.30686892312721886,0.9858994490492295,0.0546985998470262,1.2574475989665437,0.6125530498969481
553,St. Paul's College,Yes,3650,45,Low,-0.8790659402227898,-1.4730544512765091,-1.2934851488090782,-1.5426640334792199,0.4496014388117548,-1.401605755600841,-1.9161399642376822,0.03258838544133442,-1.3233835886260938,0.0029504329382036387,0.9900426868816565,0.6125530498969481
554,St. Thomas Aquinas College,Yes,5700,67,Low,-0.6017049745202289,-1.204141438433242,0.5811669485935355,-0.33995917564912814,-0.22919460395165178,0.7817410839369686,-0.6232192944825511,0.5495374102901845,-0.601645107695158,-0.7114311672620386,-0.269443181686062,0.6125530498969481
555,Stephens College,Yes,5200,59,High,-1.2541463701930455,-0.4994689411839058,0.08913409579724528,0.8998852924398952,-0.6142542984789046,1.221831296486604,-1.199238322126377,-0.7897561601567331,-0.1911203270674524,0.4302411812327635,1.0412427498106844,0.6125530498969481
556,Stetson University,Yes,4565,73,Medium,-0.032314561664763077,0.7226458157909561,-0.838179008436299,0.563997702872031,0.4496014388117548,0.25942052980046293,0.6902976719925955,-0.35536252385287187,0.34549454598816776,0.503040828517863,0.27975279653676416,0.6125530498969481
557,Stevens Institute of Technology,Yes,5680,79,High,0.08666789306854761,1.3022664532279355,-1.8298731617089103,1.4723661123632084,-0.6142542984789046,-0.9606431574678058,0.6005650532112241,1.2221083447673498,0.8477740600370556,0.9890900989515232,-0.2753551192028361,0.6125530498969481
558,Stockton College of New Jersey,No,4351,64,Low,0.8295126659532788,-0.053119072030679226,0.5377717970498995,-2.454959885884998,1.0960530697264468,-0.14048620591693523,0.8746535950171559,1.3339046278680986,-1.515783424979524,-1.1958640745304132,-2.40831075951131,-1.6325116659989423
559,Stonehill College,Yes,6172,97,Medium,0.7437047920491117,0.0762022459001068,0.6695150890881193,0.5318814148129976,-0.37900648471193393,-0.8317407990918481,-0.2097844047463471,-0.22412911897517035,0.696881263144984,-0.31375312311659553,-0.7897422762628755,0.6125530498969481
560,SUNY at Albany,No,4355,74,Low,1.8492817884322736,-0.5849046607537622,0.8705694394243596,-0.9783909818319576,1.0360807080301793,0.5389373745851054,1.2632379969775114,0.8564097284492168,-0.28448920152158647,0.19349096498001714,-0.45578489061383226,-1.6325116659989423
561,SUNY at Binghamton,No,4598,80,Low,1.902860246359349,1.6144757210802636,0.4487679492121445,-0.9783909818319576,1.0360807080301793,-0.3812772017711419,1.6789026453905742,0.9950204859927356,-0.3835201634208818,-0.11647402489731012,-2.180804959421123,-1.6325116659989423
562,SUNY at Buffalo,No,4731,56,Low,1.9340482980279252,0.6753287453312369,1.5691691808080095,-0.9783909818319576,1.0797775867330288,-0.4705936478805208,1.3645882269351624,-0.06921364143108526,-0.3835201634208818,0.6892441478728164,-0.7164801708821787,-1.6325116659989423
